rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,note_current_output,mode,time,C1,C2,C3,C4,P1,E1,note_accumulated_error_counts,err_wrong_element_length,err_bad_element_structure,err_failed_time,err_bad_uppercase_character,err_bad_lowercase_character,err_bad_character
1722883526468656558,,1,,1722883526,403012752,"""parsed encoder output""","""----following is current parsed message----""","""N""",883695,-11110766,11307901,0,0,248,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883526503164970,,2,,1722883526,502963304,"""parsed encoder output""","""----following is current parsed message----""","""N""",883795,-11129262,11326715,0,0,223,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883526603794367,,3,,1722883526,603109598,"""parsed encoder output""","""----following is current parsed message----""","""N""",883895,-11147977,11345650,0,0,237,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883526703394268,,4,,1722883526,702995061,"""parsed encoder output""","""----following is current parsed message----""","""N""",883995,-11166714,11364722,0,0,221,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883526803236219,,5,,1722883526,802952527,"""parsed encoder output""","""----following is current parsed message----""","""N""",884095,-11185581,11383834,0,0,229,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883526903427596,,6,,1722883526,903032779,"""parsed encoder output""","""----following is current parsed message----""","""N""",884195,-11204481,11403076,0,0,214,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527003254533,,7,,1722883527,2933025,"""parsed encoder output""","""----following is current parsed message----""","""N""",884295,-11223567,11422443,0,0,233,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527103255874,,8,,1722883527,102947235,"""parsed encoder output""","""----following is current parsed message----""","""N""",884395,-11242743,11441934,0,0,215,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527203617537,,9,,1722883527,203269481,"""parsed encoder output""","""----following is current parsed message----""","""N""",884495,-11262059,11461560,0,0,229,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527303023866,,10,,1722883527,302805662,"""parsed encoder output""","""----following is current parsed message----""","""N""",884595,-11281501,11481268,0,0,213,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527403131224,,11,,1722883527,402840375,"""parsed encoder output""","""----following is current parsed message----""","""N""",884695,-11301056,11501099,0,0,227,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527503073570,,12,,1722883527,502832412,"""parsed encoder output""","""----following is current parsed message----""","""N""",884795,-11320770,11521011,0,0,204,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527604149549,,13,,1722883527,603512048,"""parsed encoder output""","""----following is current parsed message----""","""N""",884895,-11340574,11541029,0,0,234,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527703311976,,14,,1722883527,702972173,"""parsed encoder output""","""----following is current parsed message----""","""N""",884995,-11360475,11561148,0,0,236,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527803297780,,15,,1722883527,802935361,"""parsed encoder output""","""----following is current parsed message----""","""N""",885095,-11380473,11581361,0,0,233,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883527903471262,,16,,1722883527,903043031,"""parsed encoder output""","""----following is current parsed message----""","""N""",885195,-11400594,11601628,0,0,236,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528004032932,,17,,1722883528,3364324,"""parsed encoder output""","""----following is current parsed message----""","""N""",885295,-11420781,11622037,0,0,222,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528103555227,,18,,1722883528,103105545,"""parsed encoder output""","""----following is current parsed message----""","""N""",885395,-11441110,11642565,0,0,235,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528187813745,,19,,1722883528,187047243,"""parsed encoder output""","""----following is current parsed message----""","""T""",885478,-11458162,11659813,0,0,238,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528197504910,,20,,1722883528,196953296,"""parsed encoder output""","""----following is current parsed message----""","""T""",885488,-11460221,11661885,0,0,268,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528207510868,,21,,1722883528,206927776,"""parsed encoder output""","""----following is current parsed message----""","""T""",885498,-11462283,11663964,0,0,305,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528217392751,,22,,1722883528,216932535,"""parsed encoder output""","""----following is current parsed message----""","""T""",885508,-11464341,11666030,0,0,343,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528227212322,,23,,1722883528,226707220,"""parsed encoder output""","""----following is current parsed message----""","""T""",885518,-11466389,11668102,0,0,361,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528236930430,,24,,1722883528,236542940,"""parsed encoder output""","""----following is current parsed message----""","""T""",885528,-11468463,11670181,0,0,390,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528246865757,,25,,1722883528,246531248,"""parsed encoder output""","""----following is current parsed message----""","""T""",885538,-11470539,11672251,0,0,399,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528256898289,,26,,1722883528,256525754,"""parsed encoder output""","""----following is current parsed message----""","""T""",885548,-11472589,11674321,0,0,408,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528267024011,,27,,1722883528,266625165,"""parsed encoder output""","""----following is current parsed message----""","""T""",885558,-11474633,11676408,0,0,393,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528276893252,,28,,1722883528,276478528,"""parsed encoder output""","""----following is current parsed message----""","""T""",885568,-11476697,11678499,0,0,396,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528287029646,,29,,1722883528,286584377,"""parsed encoder output""","""----following is current parsed message----""","""T""",885578,-11478755,11680583,0,0,414,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528297095817,,30,,1722883528,296599388,"""parsed encoder output""","""----following is current parsed message----""","""T""",885588,-11480812,11682654,0,0,414,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528307096731,,31,,1722883528,306610345,"""parsed encoder output""","""----following is current parsed message----""","""T""",885598,-11482879,11684740,0,0,428,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528316918174,,32,,1722883528,316531181,"""parsed encoder output""","""----following is current parsed message----""","""T""",885608,-11484933,11686823,0,0,432,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528326946514,,33,,1722883528,326566457,"""parsed encoder output""","""----following is current parsed message----""","""T""",885618,-11486984,11688916,0,0,435,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528336915546,,34,,1722883528,336545467,"""parsed encoder output""","""----following is current parsed message----""","""T""",885628,-11489040,11691001,0,0,407,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528347096782,,35,,1722883528,346608400,"""parsed encoder output""","""----following is current parsed message----""","""T""",885638,-11491116,11693086,0,0,414,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528357074059,,36,,1722883528,356662988,"""parsed encoder output""","""----following is current parsed message----""","""T""",885648,-11493193,11695176,0,0,422,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528367316895,,37,,1722883528,366784334,"""parsed encoder output""","""----following is current parsed message----""","""T""",885658,-11495261,11697260,0,0,429,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528378292229,,38,,1722883528,377706050,"""parsed encoder output""","""----following is current parsed message----""","""T""",885668,-11497335,11699359,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528387396304,,39,,1722883528,386847496,"""parsed encoder output""","""----following is current parsed message----""","""T""",885678,-11499404,11701456,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528397362835,,40,,1722883528,396799802,"""parsed encoder output""","""----following is current parsed message----""","""T""",885688,-11501485,11703551,0,0,415,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528407308722,,41,,1722883528,406797647,"""parsed encoder output""","""----following is current parsed message----""","""T""",885698,-11503576,11705651,0,0,423,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528418300783,,42,,1722883528,417737245,"""parsed encoder output""","""----following is current parsed message----""","""T""",885708,-11505649,11707737,0,0,433,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528427460879,,43,,1722883528,426922082,"""parsed encoder output""","""----following is current parsed message----""","""T""",885718,-11507742,11709836,0,0,445,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528437376292,,44,,1722883528,436828374,"""parsed encoder output""","""----following is current parsed message----""","""T""",885728,-11509831,11711936,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528448195060,,45,,1722883528,447404861,"""parsed encoder output""","""----following is current parsed message----""","""T""",885738,-11511917,11714034,0,0,455,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528458172280,,46,,1722883528,457417011,"""parsed encoder output""","""----following is current parsed message----""","""T""",885748,-11513998,11716127,0,0,453,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528467942726,,47,,1722883528,467330932,"""parsed encoder output""","""----following is current parsed message----""","""T""",885758,-11516061,11718220,0,0,424,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528477729893,,48,,1722883528,476960182,"""parsed encoder output""","""----following is current parsed message----""","""T""",885768,-11518143,11720326,0,0,434,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528487814574,,49,,1722883528,487079381,"""parsed encoder output""","""----following is current parsed message----""","""T""",885778,-11520220,11722449,0,0,431,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528497468385,,50,,1722883528,496987342,"""parsed encoder output""","""----following is current parsed message----""","""T""",885788,-11522312,11724561,0,0,446,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528507224071,,51,,1722883528,506818771,"""parsed encoder output""","""----following is current parsed message----""","""T""",885798,-11524390,11726663,0,0,446,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528517061003,,52,,1722883528,516695022,"""parsed encoder output""","""----following is current parsed message----""","""T""",885808,-11526476,11728766,0,0,441,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528527082015,,53,,1722883528,526702165,"""parsed encoder output""","""----following is current parsed message----""","""T""",885818,-11528566,11730879,0,0,447,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528537131171,,54,,1722883528,536657810,"""parsed encoder output""","""----following is current parsed message----""","""T""",885828,-11530661,11732993,0,0,423,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528547120358,,55,,1722883528,546665430,"""parsed encoder output""","""----following is current parsed message----""","""T""",885838,-11532748,11735100,0,0,429,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528556992293,,56,,1722883528,556596279,"""parsed encoder output""","""----following is current parsed message----""","""T""",885848,-11534845,11737211,0,0,438,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528566863791,,57,,1722883528,566509485,"""parsed encoder output""","""----following is current parsed message----""","""T""",885858,-11536942,11739323,0,0,448,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528577109804,,58,,1722883528,576629400,"""parsed encoder output""","""----following is current parsed message----""","""T""",885868,-11539036,11741425,0,0,447,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528587101857,,59,,1722883528,586651086,"""parsed encoder output""","""----following is current parsed message----""","""T""",885878,-11541092,11743538,0,0,450,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528596958181,,60,,1722883528,596555948,"""parsed encoder output""","""----following is current parsed message----""","""T""",885888,-11543218,11745662,0,0,452,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528606915139,,61,,1722883528,606549024,"""parsed encoder output""","""----following is current parsed message----""","""T""",885898,-11545318,11747783,0,0,435,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528618507058,,62,,1722883528,617604255,"""parsed encoder output""","""----following is current parsed message----""","""T""",885908,-11547416,11749889,0,0,441,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528628473682,,63,,1722883528,627517223,"""parsed encoder output""","""----following is current parsed message----""","""T""",885918,-11549523,11752001,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528638198909,,64,,1722883528,637372493,"""parsed encoder output""","""----following is current parsed message----""","""T""",885928,-11551654,11754132,0,0,452,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528648287195,,65,,1722883528,647385597,"""parsed encoder output""","""----following is current parsed message----""","""T""",885938,-11553756,11756256,0,0,449,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528658363496,,66,,1722883528,657405376,"""parsed encoder output""","""----following is current parsed message----""","""T""",885948,-11555827,11758365,0,0,453,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528667464982,,67,,1722883528,666929483,"""parsed encoder output""","""----following is current parsed message----""","""T""",885958,-11557922,11760493,0,0,453,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528676979498,,68,,1722883528,676562547,"""parsed encoder output""","""----following is current parsed message----""","""T""",885968,-11560022,11762635,0,0,429,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528686802542,,69,,1722883528,686444044,"""parsed encoder output""","""----following is current parsed message----""","""T""",885978,-11562129,11764768,0,0,433,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528696938822,,70,,1722883528,696605920,"""parsed encoder output""","""----following is current parsed message----""","""T""",885988,-11564225,11766884,0,0,431,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528706924927,,71,,1722883528,706446886,"""parsed encoder output""","""----following is current parsed message----""","""T""",885998,-11566335,11769015,0,0,441,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528716679621,,72,,1722883528,716341018,"""parsed encoder output""","""----following is current parsed message----""","""T""",886008,-11568437,11771149,0,0,445,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528726519788,,73,,1722883528,726337432,"""parsed encoder output""","""----following is current parsed message----""","""T""",886018,-11570546,11773281,0,0,450,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528736806221,,74,,1722883528,736456871,"""parsed encoder output""","""----following is current parsed message----""","""T""",886028,-11572660,11775416,0,0,446,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528746815929,,75,,1722883528,746443510,"""parsed encoder output""","""----following is current parsed message----""","""T""",886038,-11574777,11777546,0,0,426,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528756935452,,76,,1722883528,756572484,"""parsed encoder output""","""----following is current parsed message----""","""T""",886048,-11576904,11779674,0,0,426,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528766985550,,77,,1722883528,766518354,"""parsed encoder output""","""----following is current parsed message----""","""T""",886058,-11579018,11781803,0,0,433,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528777078605,,78,,1722883528,776635169,"""parsed encoder output""","""----following is current parsed message----""","""T""",886068,-11581142,11783938,0,0,446,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528788402663,,79,,1722883528,787499666,"""parsed encoder output""","""----following is current parsed message----""","""T""",886078,-11583274,11786080,0,0,450,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528798293984,,80,,1722883528,797400236,"""parsed encoder output""","""----following is current parsed message----""","""T""",886088,-11585401,11788218,0,0,456,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528808297717,,81,,1722883528,807432651,"""parsed encoder output""","""----following is current parsed message----""","""T""",886098,-11587525,11790358,0,0,455,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528818258451,,82,,1722883528,817419290,"""parsed encoder output""","""----following is current parsed message----""","""T""",886108,-11589662,11792498,0,0,431,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528827520703,,83,,1722883528,826996564,"""parsed encoder output""","""----following is current parsed message----""","""T""",886118,-11591773,11794637,0,0,435,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528836997140,,84,,1722883528,836608886,"""parsed encoder output""","""----following is current parsed message----""","""T""",886128,-11593867,11796778,0,0,438,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528846731704,,85,,1722883528,846421003,"""parsed encoder output""","""----following is current parsed message----""","""T""",886138,-11595989,11798918,0,0,454,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528856575437,,86,,1722883528,856299877,"""parsed encoder output""","""----following is current parsed message----""","""T""",886148,-11598138,11801055,0,0,456,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528866396408,,87,,1722883528,866216182,"""parsed encoder output""","""----following is current parsed message----""","""T""",886158,-11600240,11803203,0,0,462,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528876791369,,88,,1722883528,876507759,"""parsed encoder output""","""----following is current parsed message----""","""T""",886168,-11602366,11805350,0,0,451,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528886499724,,89,,1722883528,886265516,"""parsed encoder output""","""----following is current parsed message----""","""T""",886178,-11604488,11807499,0,0,432,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528890308300,,90,,1722883528,890082359,"""parsed encoder output""","""----following is current parsed message----""","""T""",886182,-11605286,11808304,0,0,460,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528900293601,,91,,1722883528,900035619,"""parsed encoder output""","""----following is current parsed message----""","""T""",886192,-11607411,11810450,0,0,450,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528910368489,,92,,1722883528,910141229,"""parsed encoder output""","""----following is current parsed message----""","""T""",886202,-11609537,11812601,0,0,462,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528920428458,,93,,1722883528,920135021,"""parsed encoder output""","""----following is current parsed message----""","""T""",886212,-11611650,11814750,0,0,455,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528930382102,,94,,1722883528,930141448,"""parsed encoder output""","""----following is current parsed message----""","""T""",886222,-11613790,11816911,0,0,477,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528940697974,,95,,1722883528,940289735,"""parsed encoder output""","""----following is current parsed message----""","""T""",886232,-11615924,11819064,0,0,451,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528950806403,,96,,1722883528,950378179,"""parsed encoder output""","""----following is current parsed message----""","""T""",886242,-11618061,11821211,0,0,460,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528961217452,,97,,1722883528,960647344,"""parsed encoder output""","""----following is current parsed message----""","""T""",886252,-11620197,11823369,0,0,438,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528971107471,,98,,1722883528,970584392,"""parsed encoder output""","""----following is current parsed message----""","""T""",886262,-11622335,11825527,0,0,437,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528981561886,,99,,1722883528,981031417,"""parsed encoder output""","""----following is current parsed message----""","""T""",886272,-11624488,11827687,0,0,459,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883528991330777,,100,,1722883528,990709781,"""parsed encoder output""","""----following is current parsed message----""","""T""",886282,-11626641,11829834,0,0,453,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529001284959,,101,,1722883529,670909,"""parsed encoder output""","""----following is current parsed message----""","""T""",886292,-11628774,11831993,0,0,475,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529011125538,,102,,1722883529,10650634,"""parsed encoder output""","""----following is current parsed message----""","""T""",886302,-11630922,11834154,0,0,454,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529021470979,,103,,1722883529,20924568,"""parsed encoder output""","""----following is current parsed message----""","""T""",886312,-11633056,11836310,0,0,449,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529031362240,,104,,1722883529,30737400,"""parsed encoder output""","""----following is current parsed message----""","""T""",886322,-11635187,11838455,0,0,425,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529041190490,,105,,1722883529,40618896,"""parsed encoder output""","""----following is current parsed message----""","""T""",886332,-11637309,11840611,0,0,435,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529051166327,,106,,1722883529,50615310,"""parsed encoder output""","""----following is current parsed message----""","""T""",886342,-11639454,11842775,0,0,445,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529061231615,,107,,1722883529,60721397,"""parsed encoder output""","""----following is current parsed message----""","""T""",886352,-11641585,11844939,0,0,442,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529071954810,,108,,1722883529,71128129,"""parsed encoder output""","""----following is current parsed message----""","""T""",886362,-11643725,11847100,0,0,467,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529082557028,,109,,1722883529,81464052,"""parsed encoder output""","""----following is current parsed message----""","""T""",886372,-11645858,11849261,0,0,449,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529092332625,,110,,1722883529,91221809,"""parsed encoder output""","""----following is current parsed message----""","""T""",886382,-11648004,11851424,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529101055364,,111,,1722883529,100500822,"""parsed encoder output""","""----following is current parsed message----""","""T""",886392,-11650145,11853590,0,0,427,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529110846716,,112,,1722883529,110396862,"""parsed encoder output""","""----following is current parsed message----""","""T""",886402,-11652293,11855756,0,0,430,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529120727484,,113,,1722883529,120301961,"""parsed encoder output""","""----following is current parsed message----""","""T""",886412,-11654444,11857923,0,0,447,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529131096974,,114,,1722883529,130794286,"""parsed encoder output""","""----following is current parsed message----""","""T""",886422,-11656595,11860095,0,0,444,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529140734091,,115,,1722883529,140350103,"""parsed encoder output""","""----following is current parsed message----""","""T""",886432,-11658746,11862266,0,0,473,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529150619449,,116,,1722883529,150298833,"""parsed encoder output""","""----following is current parsed message----""","""T""",886442,-11660905,11864438,0,0,458,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529160512505,,117,,1722883529,160203933,"""parsed encoder output""","""----following is current parsed message----""","""T""",886452,-11663047,11866611,0,0,448,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529170466338,,118,,1722883529,170161008,"""parsed encoder output""","""----following is current parsed message----""","""T""",886462,-11665216,11868779,0,0,434,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529181975227,,119,,1722883529,181130409,"""parsed encoder output""","""----following is current parsed message----""","""T""",886472,-11667383,11870950,0,0,436,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529192163261,,120,,1722883529,191221714,"""parsed encoder output""","""----following is current parsed message----""","""T""",886482,-11669553,11873130,0,0,452,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529202172590,,121,,1722883529,201308012,"""parsed encoder output""","""----following is current parsed message----""","""T""",886492,-11671725,11875306,0,0,447,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529212097754,,122,,1722883529,211313724,"""parsed encoder output""","""----following is current parsed message----""","""T""",886502,-11673875,11877485,0,0,477,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529221853830,,123,,1722883529,221112728,"""parsed encoder output""","""----following is current parsed message----""","""T""",886512,-11676009,11879666,0,0,448,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529231062900,,124,,1722883529,230535030,"""parsed encoder output""","""----following is current parsed message----""","""T""",886522,-11678171,11881850,0,0,449,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529240650286,,125,,1722883529,240327835,"""parsed encoder output""","""----following is current parsed message----""","""T""",886532,-11680331,11884036,0,0,425,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529250502283,,126,,1722883529,250248908,"""parsed encoder output""","""----following is current parsed message----""","""T""",886542,-11682494,11886223,0,0,432,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529260335639,,127,,1722883529,260072946,"""parsed encoder output""","""----following is current parsed message----""","""T""",886552,-11684644,11888409,0,0,446,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529270445472,,128,,1722883529,270151138,"""parsed encoder output""","""----following is current parsed message----""","""T""",886562,-11686802,11890597,0,0,444,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529280464073,,129,,1722883529,280197620,"""parsed encoder output""","""----following is current parsed message----""","""T""",886572,-11688970,11892790,0,0,473,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529290414498,,130,,1722883529,290164947,"""parsed encoder output""","""----following is current parsed message----""","""T""",886582,-11691143,11894982,0,0,448,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529300473466,,131,,1722883529,300198554,"""parsed encoder output""","""----following is current parsed message----""","""T""",886592,-11693316,11897168,0,0,445,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529310796919,,132,,1722883529,310379028,"""parsed encoder output""","""----following is current parsed message----""","""T""",886602,-11695485,11899362,0,0,425,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529320753545,,133,,1722883529,320342540,"""parsed encoder output""","""----following is current parsed message----""","""T""",886612,-11697660,11901545,0,0,431,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529331073766,,134,,1722883529,330718994,"""parsed encoder output""","""----following is current parsed message----""","""T""",886622,-11699849,11903744,0,0,455,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529340740480,,135,,1722883529,340305089,"""parsed encoder output""","""----following is current parsed message----""","""T""",886632,-11702038,11905937,0,0,445,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529350981623,,136,,1722883529,350523233,"""parsed encoder output""","""----following is current parsed message----""","""T""",886642,-11704233,11908143,0,0,476,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529361148963,,137,,1722883529,360723495,"""parsed encoder output""","""----following is current parsed message----""","""T""",886652,-11706439,11910347,0,0,454,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529371421307,,138,,1722883529,370776891,"""parsed encoder output""","""----following is current parsed message----""","""T""",886662,-11708627,11912548,0,0,452,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529381608450,,139,,1722883529,380917072,"""parsed encoder output""","""----following is current parsed message----""","""T""",886672,-11710814,11914747,0,0,429,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529391146701,,140,,1722883529,390601634,"""parsed encoder output""","""----following is current parsed message----""","""T""",886682,-11713001,11916947,0,0,439,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529400925870,,141,,1722883529,400486946,"""parsed encoder output""","""----following is current parsed message----""","""T""",886692,-11715189,11919160,0,0,456,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529410985664,,142,,1722883529,410579681,"""parsed encoder output""","""----following is current parsed message----""","""T""",886702,-11717345,11921373,0,0,443,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529421994775,,143,,1722883529,421201229,"""parsed encoder output""","""----following is current parsed message----""","""T""",886712,-11719528,11923585,0,0,466,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529432096995,,144,,1722883529,431323051,"""parsed encoder output""","""----following is current parsed message----""","""T""",886722,-11721702,11925800,0,0,447,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529442055487,,145,,1722883529,441251754,"""parsed encoder output""","""----following is current parsed message----""","""T""",886732,-11723908,11928017,0,0,449,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
1722883529452003831,,146,,1722883529,451182365,"""parsed encoder output""","""----following is current parsed message----""","""T""",886742,-11726096,11930227,0,0,430,33,"""----following are accumulated error counts----""",0,0,0,0,0,0
