rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1722883530351268480,,28,,1722883530,350517511,"""SparkFun GPS Diagnostic""",6,12,0.53,0.4,-26.20947992646003,-168.36509546816234,-10.032281207649746,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530457310292,,29,,1722883530,456706762,"""SparkFun GPS Diagnostic""",6,12,0.53,0.5,-25.16524489146742,-168.79266916590797,-10.020288335191674,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530559175935,,30,,1722883530,558315515,"""SparkFun GPS Diagnostic""",6,12,0.53,0.6,-24.119885504714983,-169.2161704938172,-10.013295549913861,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530660570201,,31,,1722883530,659362554,"""SparkFun GPS Diagnostic""",6,12,0.53,0.7,-23.073261243459726,-169.63097215427146,-10.00830272811382,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530757404082,,32,,1722883530,756961345,"""SparkFun GPS Diagnostic""",6,12,0.53,0.8,-22.020453750492106,-170.03929522172285,-10.008309910214745,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530859774947,,33,,1722883530,859125852,"""SparkFun GPS Diagnostic""",6,12,0.53,0.9,-20.962587254491815,-170.43836353070276,-10.003317027809176,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883530966730281,,34,,1722883530,966109752,"""SparkFun GPS Diagnostic""",6,12,0.53,1.0,-19.904580108285547,-170.83058325052158,-9.995324160764994,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531063782646,,35,,1722883531,62922239,"""SparkFun GPS Diagnostic""",6,12,0.53,1.1,-18.843902849365676,-171.21206725390812,-9.989331198687468,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531160821080,,36,,1722883531,159867286,"""SparkFun GPS Diagnostic""",6,12,0.53,1.2,-17.784209114969084,-171.5865173016196,-9.99033824528217,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
1722883531251976809,,37,,1722883531,251310586,"""SparkFun GPS Diagnostic""",6,12,0.53,1.3,-16.721283197262967,-171.9524528801315,-9.989345253137637,"""PSU_TestTrack""",True,"""SparkFun GPS Locked with RTK"""
